primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,12mp"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yes"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,2gb"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,nano"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5d5inches"
weight:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.weight,,3,"number,192"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,processorsmartphonedualcore1p84ghzapplea9"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,5.5-inch Retina HD display with 3D touch"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera5mpfacetimehdcamera"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,1PMKU82HN/A"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature1.feature2,,1,"string,5.5-inch with 1920x1080 resolution"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,gold"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Gold"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicstf.performancefeatures,,1,"string,M8 motion coprocessor\, A8 chip with 64-bit architecture"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000060053,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,singlesimgsm"
operatingsystemsmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.operatingsystemsmartphones,,4,"enum,pcmClassification,1,operatingsystemsmartphonesios9"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,WLAN"
inthebox:pcmClassification:1:pcmClassification:1:electronicsinthebox:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsinthebox.inthebox,,1,"string,iPhone with iOS 9\, Apple Ear Pods with Remote and Mic\, Lightning to USB Cable\, USB Power Adapter\, Documentation"
uniquething:pcmClassification:1:pcmClassification:1:electronicsaf:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsaf.uniquething,,1,"string,3D touch screen"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,2 GB RAM and 64 GB ROM"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,yesdualledflash"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicswa.warrantydescription,,1,"string,1 Year"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,videorecording2160p30fpscomma1080p60fpscomma1080p120fpscomma720p240fps"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicswa.warrantysummary,,1,"string,Manufacturer Warranty"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeaturesgeotaggingtffacedetection"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature2.feature3,,1,"string,12 MP Primary Camera\, 5 MP Secondary Camera"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature3.feature4,,1,"string,Non-removable Li-Po 2750 mAh battery"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.depthproduct,,3,"number,0.73"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.heightproduct,,3,"number,15.82"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.widthproduct,,3,"number,7.79"
memorytablet:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesms.memorytablet,,4,"enum,pcmClassification,1,hyphen"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,operatingfrequencygsmumtslte"
memorysmartphone:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesms.memorysmartphone,,4,"enum,pcmClassification,1,memorysmartphone64gb"
primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,12mp"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yes"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,2gb"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,nano"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5d5inches"
weight:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.weight,,3,"number,192"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,processorsmartphonedualcore1p84ghzapplea9"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,5.5-inch Retina HD display with 3D touch"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera5mpfacetimehdcamera"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,1PMKU82HN/A"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature1.feature2,,1,"string,5.5-inch with 1920x1080 resolution"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,gold"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Gold"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicstf.performancefeatures,,1,"string,M8 motion coprocessor\, A8 chip with 64-bit architecture"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000060053,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,singlesimgsm"
operatingsystemsmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.operatingsystemsmartphones,,4,"enum,pcmClassification,1,operatingsystemsmartphonesios9"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,WLAN"
inthebox:pcmClassification:1:pcmClassification:1:electronicsinthebox:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsinthebox.inthebox,,1,"string,iPhone with iOS 9\, Apple Ear Pods with Remote and Mic\, Lightning to USB Cable\, USB Power Adapter\, Documentation"
uniquething:pcmClassification:1:pcmClassification:1:electronicsaf:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsaf.uniquething,,1,"string,3D touch screen"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,2 GB RAM and 64 GB ROM"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,yesdualledflash"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicswa.warrantydescription,,1,"string,1 Year"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,videorecording2160p30fpscomma1080p60fpscomma1080p120fpscomma720p240fps"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicswa.warrantysummary,,1,"string,Manufacturer Warranty"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeaturesgeotaggingtffacedetection"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature2.feature3,,1,"string,12 MP Primary Camera\, 5 MP Secondary Camera"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature3.feature4,,1,"string,Non-removable Li-Po 2750 mAh battery"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.depthproduct,,3,"number,0.73"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.heightproduct,,3,"number,15.82"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.widthproduct,,3,"number,7.79"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,Bluetooth v4.0\, LE\, Wifi 802.11 b/g/n\, Hotspot\, Wi-Fi direct\, GPS/AGPS\, GLONASS and USB v2.0"
inthebox:pcmClassification:1:pcmClassification:1:electronicsinthebox:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsinthebox.inthebox,,1,"string,Handset\, Charger (5V/2A)\, Data Cable\, Warranty Card\, User Manual"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,2gb"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000073785,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,dualsim"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,microsimcardslotsofdual"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Gold"
weight:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsdm.weight,,3,"number,160"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,1080pat30fps"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,IPS LCD display touchscreen"
memorytablet:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesms.memorytablet,,4,"enum,pcmClassification,1,hyphen"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,gold"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yes"
seriesname:pcmClassification:1:pcmClassification:1:electronicsseriesname:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsseriesname.seriesname,,1,"string,Holly 2 Plus"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,led"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,1d3ghzquadcorequadcore"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,TIT-AL00"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5inches"
primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,13mp"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera5mp"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeatures155mpixelsf20apertureirlaserassistedautofocusbroadspectrumcri90dualflash14mpixelsf24ap"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,2 GB RAM and 16 GB ROM"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsfeature3.feature4,,1,"string,Non-removable Li-Po 4000 mAh battery"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsdm.widthproduct,,3,"number,7.18"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsdm.depthproduct,,3,"number,0.97"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsdm.heightproduct,,3,"number,14.31"
uniquething:pcmClassification:1:pcmClassification:1:electronicsaf:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsaf.uniquething,,1,"string,Laser Autofocus"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsfeature2.feature3,,1,"string,13 MP Primary Camera\, 5 MP secondary camera"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicstf.performancefeatures,,1,"string,4000 mAh Battery\, 5 Inch Display"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicsfeature1.feature2,,1,"string,5-in\, 1280x720 pixel resolution"
memorysmartphone:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesms.memorysmartphone,,4,"enum,pcmClassification,1,memorysmartphone16gb"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicswa.warrantysummary,,1,"string,Manufacturer warranty"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000073785,pcmClassification/1/electronicswa.warrantydescription,,1,"string,1 Year"
operatingsystemsmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonesgf3.operatingsystemsmartphones,,4,"enum,pcmClassification,1,operatingsystemsmartphonesandroidoscommav5p1p1lollipop"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000073785,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,gsm850slash900slash1800slash1915"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,5.5-inch Retina HD display with 3D touch"
primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,12mp"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yes"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,2gb"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,nano"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5d5inches"
weight:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.weight,,3,"number,192"
memorytablet:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesms.memorytablet,,4,"enum,pcmClassification,1,hyphen"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,1PMKU82HN/A"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature1.feature2,,1,"string,5.5-inch with 1920x1080 resolution"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature3.feature4,,1,"string,Non-removable Li-Po 2750 mAh battery"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicswa.warrantydescription,,1,"string,1 Year"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.widthproduct,,3,"number,7.8"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.depthproduct,,3,"number,0.7"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdm.heightproduct,,3,"number,15.8"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera5mpfacetimehdcamera"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000060053,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,singlesimgsm"
operatingsystemsmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.operatingsystemsmartphones,,4,"enum,pcmClassification,1,operatingsystemsmartphonesios9"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,yesdualledflash"
inthebox:pcmClassification:1:pcmClassification:1:electronicsinthebox:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsinthebox.inthebox,,1,"string,iPhone with iOS 9\, Apple Ear Pods with Remote and Mic\, Lightning to USB Cable\, USB Power Adapter\, Documentation"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,processorsmartphonedualcore1p84ghzapplea9"
memorysmartphone:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesms.memorysmartphone,,4,"enum,pcmClassification,1,memorysmartphone64gb"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicswa.warrantysummary,,1,"string,Manufacturer Warranty"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsfeature2.feature3,,1,"string,12 MP Primary Camera\, 5 MP Secondary Camera"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,operatingfrequencygsmumtslte"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,gold"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicstf.performancefeatures,,1,"string,M8 motion coprocessor\, A8 chip with 64-bit architecture"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeaturesgeotaggingtffacedetection"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Gold"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,WLAN"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,2 GB RAM and 64 GB ROM"
uniquething:pcmClassification:1:pcmClassification:1:electronicsaf:pcmClassification:1,MP000000000060053,pcmClassification/1/electronicsaf.uniquething,,1,"string,3D touch screen"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000060053,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,videorecording2160p30fpscomma1080p60fpscomma1080p120fpscomma720p240fps"
,MP000000000000938,pcmClassification/1/heelCC.heelheightcategory,,4,"enum,pcmClassification,1,heelheightcategorylow"
,MP000000000000938,pcmClassification/1/heelCC.heelheightcategory,,4,"enum,pcmClassification,1,heelheightcategorylow"
memorysmartphone:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonesms.memorysmartphone,,4,"enum,pcmClassification,1,memorysmartphone32gb"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5d5inches"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,gsm850slash900slash1800slash1915"
additionalfeatures:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonesaf.additionalfeatures,,1,"string,Fast battery charging"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,black"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000000938,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Black"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,Wifi\, Bluetooth"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000000938,pcmClassification/1/electronicsdm.depthproduct,,3,"number,0.89"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,IPS LCD capacitive touchscreen"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,ledflash"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000000938,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,3gb"
seriesname:pcmClassification:1:pcmClassification:1:electronicsseriesname:pcmClassification:1,MP000000000000938,pcmClassification/1/electronicsseriesname.seriesname,,1,"string,G4"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000000938,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,singlesimgsm"
