MP000000000000938,LG G4 H818N 32GB (Black),LG G4 H818N 32GB (Black),The LG G4 Brown H818N Smartphone has a colour spectrum sensor to click clear images in low light.,"The LG G4 Brown H818N Smartphone has a colour spectrum sensor to capture vivid images even in low light. Equipped with the Hexa-Core 1.8 GHz Qualcomm Snapdragon processor, this LG smartphone allows easy multitasking.",20160106225309,,"24,999","MBH12E00007,MPH1218102100,MSH1210100",home-delivery,
MP000000000060053,Apple iPhone 6S Plus 64GB (Gold),Apple iPhone 6S Plus 64GB (Gold),The Apple 1PMKU82HN/A iPhone 6s with 1.8 GHz Dual Core processor offers smooth operation.,"Powered by a 1.8 GHz Dual Core processor, the Apple iPhone 6s offers smooth and flawless performance. This 64 GB phone features 12 MP rear and 5 MP Secondary Cameras to capture high-resolution images. Equipped with a 1715 mAh battery, this 4.7-inch ",20160324160921,,"82,000","MBH12E00008,MPH1218102100,MSH1210100",home-delivery,
MP000000000000938,LG G4 H818N 32GB (Black),LG G4 H818N 32GB (Black),The LG G4 Brown H818N Smartphone has a colour spectrum sensor to click clear images in low light.,"The LG G4 Brown H818N Smartphone has a colour spectrum sensor to capture vivid images even in low light. Equipped with the Hexa-Core 1.8 GHz Qualcomm Snapdragon processor, this LG smartphone allows easy multitasking.",20160106225309,,"24,999","MBH12E00007,MPH1218102100,MSH1210100",home-delivery,
MP000000000073785,Huawei Holly 2 Plus TIT 16GB (Gold),Huawei Holly 2 Plus TIT 16GB (Gold),The 13 MP and 5 MP cameras make the Huawei smartphone perfect for taking regular photos and selfies.,"The Huawei Holly 2 Plus TIT Smartphone in Gold is equipped with 16 GB built-in memory, 2 GB RAM which offers seamless and lag-free multitasking. This dual SIM phone features 13 MP Primary Camera, 5 MP Secondary Camera to deliver high-resolution imag",20160325100644,,"8,499","MPH1218102100,MSH1210100,MBH12E00135",home-delivery,
MP000000000100344,HTC Desire 728G DS 16GB (Black),HTC Desire 728G DS 16GB (Black),"The HTC Desire 728G Dual Sim, Purple Myst Touchscreen Smartphone ensures lag-free multitasking.","The HTC Desire 728G Dual Sim, Purple Myst Touchscreen Smartphone is equipped with 16 GB memory and an Octa Core 1.3 GHz processor to offer seamless and lag-free multitasking. This dual SIM phone features a 13 MP Primary Camera, a 5 MP Secondary Came",20160406224809,,"20,900","MPH1218102100,MSH1210100,MBH12E00025",home-delivery,
MP000000000198270,Microsoft Lumia 540 Dual Sim 8 GB (Orange),Microsoft Lumia 540 Dual Sim 8 GB (Orange),"Powered by a 1200 MHz Quad Core processor and 1 GB RAM, the Microsoft Lumia 540 Smartphone lets you access multiple applications smoothly.","Powered by a 1200 MHz Quad Core Qualcomm Snapdragon 200 processor and 1 GB RAM and the Microsoft Lumia 540 Smartphone Orange lets you access multiple applications without experiencing a lag. It features the intuitive Windows 8.1 and Lumia Denim. You",20160523160523,,"10,499","MPH1218102100,MSH1210100,MBH12E00032",home-delivery,
MP000000000243635,Infocus Bingo 10 Dual Sim 8 GB (Black),Infocus Bingo 10 Dual Sim 8 GB (Black),,"This InFocus Bingo 10 Dual Sim 8GB is sleek in terms of design and delivers an exceptional performance. It has a large 11.3 cm FWVGA display that makes images and videos come alive with vivid clarity and outstanding details. Furthermore, it also ens",20160614220349,,"5,190","MPH1218102100,MSH1210100,MBH12E00379",home-delivery,
MP000000000190336,Swipe Konnect 4E Dual Sim 256 MB (Black),Swipe Konnect 4E Dual Sim 256 MB (Black),"Powered by the Android KitKat operating system, the Swipe Konnect 4E is user-friendly and advanced at the same time.","If you have been planning to get a smartphone that is feature-rich and well-designed, then take a look at the Swipe Konnect 4E Dual Sim 256 MB. The user-friendly interface along with the advanced processor add to its performance. Moreover, you can e",20160518204325,,"3,500","MPH1218102100,MSH1210100,MBH12E00790",home-delivery,
MP000000000000938,LG G4 H818N 32GB (Black),LG G4 H818N 32GB (Black),The LG G4 Brown H818N Smartphone has a colour spectrum sensor to click clear images in low light.,"The LG G4 Brown H818N Smartphone has a colour spectrum sensor to capture vivid images even in low light. Equipped with the Hexa-Core 1.8 GHz Qualcomm Snapdragon processor, this LG smartphone allows easy multitasking.",20160106225309,,"24,999","MBH12E00007,MPH1218102100,MSH1210100",home-delivery,
MP000000000060053,Apple iPhone 6S Plus 64GB (Gold),Apple iPhone 6S Plus 64GB (Gold),The Apple 1PMKU82HN/A iPhone 6s with 1.8 GHz Dual Core processor offers smooth operation.,"Powered by a 1.8 GHz Dual Core processor, the Apple iPhone 6s offers smooth and flawless performance. This 64 GB phone features 12 MP rear and 5 MP Secondary Cameras to capture high-resolution images. Equipped with a 1715 mAh battery, this 4.7-inch ",20160324160921,,"82,000","MBH12E00008,MPH1218102100,MSH1210100",home-delivery,
MP000000000373567,Karbonn Titanium S10 4GB Android Phone (White),Karbonn Titanium S10 4GB Android Phone (White),,"Enjoy 2 features at the same time and experience multi-tasking real time. Freedom to change and fix gesture as per your need. A beautiful wheel Full of Colored Icons: Direct access for Quick Share, browser, Dialer, Video Player, Messaging. With just",20160724043152,,"4,399","MPH1218102100,MSH1210100,MBH12E00156",home-delivery,
MP000000000073785,Huawei Holly 2 Plus TIT 16GB (Gold),Huawei Holly 2 Plus TIT 16GB (Gold),The 13 MP and 5 MP cameras make the Huawei smartphone perfect for taking regular photos and selfies.,"The Huawei Holly 2 Plus TIT Smartphone in Gold is equipped with 16 GB built-in memory, 2 GB RAM which offers seamless and lag-free multitasking. This dual SIM phone features 13 MP Primary Camera, 5 MP Secondary Camera to deliver high-resolution imag",20160325100644,,"8,499","MPH1218102100,MSH1210100,MBH12E00135",home-delivery,
MP000000000100344,HTC Desire 728G DS 16GB (Black),HTC Desire 728G DS 16GB (Black),"The HTC Desire 728G Dual Sim, Purple Myst Touchscreen Smartphone ensures lag-free multitasking.","The HTC Desire 728G Dual Sim, Purple Myst Touchscreen Smartphone is equipped with 16 GB memory and an Octa Core 1.3 GHz processor to offer seamless and lag-free multitasking. This dual SIM phone features a 13 MP Primary Camera, a 5 MP Secondary Came",20160406224809,,"20,900","MPH1218102100,MSH1210100,MBH12E00025",home-delivery,
MP000000000190336,Swipe Konnect 4E Dual Sim 256 MB (Black),Swipe Konnect 4E Dual Sim 256 MB (Black),"Powered by the Android KitKat operating system, the Swipe Konnect 4E is user-friendly and advanced at the same time.","If you have been planning to get a smartphone that is feature-rich and well-designed, then take a look at the Swipe Konnect 4E Dual Sim 256 MB. The user-friendly interface along with the advanced processor add to its performance. Moreover, you can e",20160518204325,,"3,500","MPH1218102100,MSH1210100,MBH12E00790",home-delivery,
MP000000000198270,Microsoft Lumia 540 Dual Sim 8 GB (Orange),Microsoft Lumia 540 Dual Sim 8 GB (Orange),"Powered by a 1200 MHz Quad Core processor and 1 GB RAM, the Microsoft Lumia 540 Smartphone lets you access multiple applications smoothly.","Powered by a 1200 MHz Quad Core Qualcomm Snapdragon 200 processor and 1 GB RAM and the Microsoft Lumia 540 Smartphone Orange lets you access multiple applications without experiencing a lag. It features the intuitive Windows 8.1 and Lumia Denim. You",20160523160523,,"10,499","MPH1218102100,MSH1210100,MBH12E00032",home-delivery,
MP000000000073785,Huawei Holly 2 Plus TIT 16GB (Gold),Huawei Holly 2 Plus TIT 16GB (Gold),The 13 MP and 5 MP cameras make the Huawei smartphone perfect for taking regular photos and selfies.,"The Huawei Holly 2 Plus TIT Smartphone in Gold is equipped with 16 GB built-in memory, 2 GB RAM which offers seamless and lag-free multitasking. This dual SIM phone features 13 MP Primary Camera, 5 MP Secondary Camera to deliver high-resolution imag",20160325100644,,"8,499","MPH1218102100,MSH1210100,MBH12E00135",home-delivery,
MP000000000100344,HTC Desire 728G DS 16GB (Black),HTC Desire 728G DS 16GB (Black),"The HTC Desire 728G Dual Sim, Purple Myst Touchscreen Smartphone ensures lag-free multitasking.","The HTC Desire 728G Dual Sim, Purple Myst Touchscreen Smartphone is equipped with 16 GB memory and an Octa Core 1.3 GHz processor to offer seamless and lag-free multitasking. This dual SIM phone features a 13 MP Primary Camera, a 5 MP Secondary Came",20160406224809,,"20,900","MPH1218102100,MSH1210100,MBH12E00025",home-delivery,
MP000000000190336,Swipe Konnect 4E Dual Sim 256 MB (Black),Swipe Konnect 4E Dual Sim 256 MB (Black),"Powered by the Android KitKat operating system, the Swipe Konnect 4E is user-friendly and advanced at the same time.","If you have been planning to get a smartphone that is feature-rich and well-designed, then take a look at the Swipe Konnect 4E Dual Sim 256 MB. The user-friendly interface along with the advanced processor add to its performance. Moreover, you can e",20160518204325,,"3,500","MPH1218102100,MSH1210100,MBH12E00790",home-delivery,
MP000000000198270,Microsoft Lumia 540 Dual Sim 8 GB (Orange),Microsoft Lumia 540 Dual Sim 8 GB (Orange),"Powered by a 1200 MHz Quad Core processor and 1 GB RAM, the Microsoft Lumia 540 Smartphone lets you access multiple applications smoothly.","Powered by a 1200 MHz Quad Core Qualcomm Snapdragon 200 processor and 1 GB RAM and the Microsoft Lumia 540 Smartphone Orange lets you access multiple applications without experiencing a lag. It features the intuitive Windows 8.1 and Lumia Denim. You",20160523160523,,"10,499","MPH1218102100,MSH1210100,MBH12E00032",home-delivery,
MP000000000373567,Karbonn Titanium S10 4GB Android Phone (White),Karbonn Titanium S10 4GB Android Phone (White),,"Enjoy 2 features at the same time and experience multi-tasking real time. Freedom to change and fix gesture as per your need. A beautiful wheel Full of Colored Icons: Direct access for Quick Share, browser, Dialer, Video Player, Messaging. With just",20160724043152,,"4,399","MPH1218102100,MSH1210100,MBH12E00156",home-delivery,
MP000000000073785,Huawei Holly 2 Plus TIT 16GB (Gold),Huawei Holly 2 Plus TIT 16GB (Gold),The 13 MP and 5 MP cameras make the Huawei smartphone perfect for taking regular photos and selfies.,"The Huawei Holly 2 Plus TIT Smartphone in Gold is equipped with 16 GB built-in memory, 2 GB RAM which offers seamless and lag-free multitasking. This dual SIM phone features 13 MP Primary Camera, 5 MP Secondary Camera to deliver high-resolution imag",20160325100644,,"8,499","MPH1218102100,MSH1210100,MBH12E00135",home-delivery,
MP000000000000938,LG G4 H818N 32GB (Black),LG G4 H818N 32GB (Black),The LG G4 Brown H818N Smartphone has a colour spectrum sensor to click clear images in low light.,"The LG G4 Brown H818N Smartphone has a colour spectrum sensor to capture vivid images even in low light. Equipped with the Hexa-Core 1.8 GHz Qualcomm Snapdragon processor, this LG smartphone allows easy multitasking.",20160106225309,,"24,999","MBH12E00007,MPH1218102100,MSH1210100",home-delivery,
MP000000000060053,Apple iPhone 6S Plus 64GB (Gold),Apple iPhone 6S Plus 64GB (Gold),The Apple 1PMKU82HN/A iPhone 6s with 1.8 GHz Dual Core processor offers smooth operation.,"Powered by a 1.8 GHz Dual Core processor, the Apple iPhone 6s offers smooth and flawless performance. This 64 GB phone features 12 MP rear and 5 MP Secondary Cameras to capture high-resolution images. Equipped with a 1715 mAh battery, this 4.7-inch ",20160324160921,,"82,000","MBH12E00008,MPH1218102100,MSH1210100",home-delivery,
MP000000000000938,LG G4 H818N 32GB (Black),LG G4 H818N 32GB (Black),The LG G4 Brown H818N Smartphone has a colour spectrum sensor to click clear images in low light.,"The LG G4 Brown H818N Smartphone has a colour spectrum sensor to capture vivid images even in low light. Equipped with the Hexa-Core 1.8 GHz Qualcomm Snapdragon processor, this LG smartphone allows easy multitasking.",20160106225309,,"24,999","MBH12E00007,MPH1218102100,MSH1210100",home-delivery,
MP000000000060053,Apple iPhone 6S Plus 64GB (Gold),Apple iPhone 6S Plus 64GB (Gold),The Apple 1PMKU82HN/A iPhone 6s with 1.8 GHz Dual Core processor offers smooth operation.,"Powered by a 1.8 GHz Dual Core processor, the Apple iPhone 6s offers smooth and flawless performance. This 64 GB phone features 12 MP rear and 5 MP Secondary Cameras to capture high-resolution images. Equipped with a 1715 mAh battery, this 4.7-inch ",20160324160921,,"82,000","MBH12E00008,MPH1218102100,MSH1210100",home-delivery,
MP000000000243635,Infocus Bingo 10 Dual Sim 8 GB (Black),Infocus Bingo 10 Dual Sim 8 GB (Black),,"This InFocus Bingo 10 Dual Sim 8GB is sleek in terms of design and delivers an exceptional performance. It has a large 11.3 cm FWVGA display that makes images and videos come alive with vivid clarity and outstanding details. Furthermore, it also ens",20160614220349,,"5,190","MPH1218102100,MSH1210100,MBH12E00379",home-delivery,
MP000000000243635,Infocus Bingo 10 Dual Sim 8 GB (Black),Infocus Bingo 10 Dual Sim 8 GB (Black),,"This InFocus Bingo 10 Dual Sim 8GB is sleek in terms of design and delivers an exceptional performance. It has a large 11.3 cm FWVGA display that makes images and videos come alive with vivid clarity and outstanding details. Furthermore, it also ens",20160614220349,,"5,190","MPH1218102100,MSH1210100,MBH12E00379",home-delivery,
MP000000000000938,LG G4 H818N 32GB (Black),LG G4 H818N 32GB (Black),The LG G4 Brown H818N Smartphone has a colour spectrum sensor to click clear images in low light.,"The LG G4 Brown H818N Smartphone has a colour spectrum sensor to capture vivid images even in low light. Equipped with the Hexa-Core 1.8 GHz Qualcomm Snapdragon processor, this LG smartphone allows easy multitasking.",20160106225309,,"24,999","MBH12E00007,MPH1218102100,MSH1210100",home-delivery,
MP000000000060053,Apple iPhone 6S Plus 64GB (Gold),Apple iPhone 6S Plus 64GB (Gold),The Apple 1PMKU82HN/A iPhone 6s with 1.8 GHz Dual Core processor offers smooth operation.,"Powered by a 1.8 GHz Dual Core processor, the Apple iPhone 6s offers smooth and flawless performance. This 64 GB phone features 12 MP rear and 5 MP Secondary Cameras to capture high-resolution images. Equipped with a 1715 mAh battery, this 4.7-inch ",20160324160921,,"82,000","MBH12E00008,MPH1218102100,MSH1210100",home-delivery,
